0.01992992	-0.05502688	1.0256393600000002
0.06422080000000001	-0.05490975999999999	1.0235702400000002
0.06994016	-0.03726368000000001	1.02378496
0.20056800000000002	-0.05049824	1.00756384
0.3988911999999999	-0.04989311999999999	0.95017504
0.5177289600000001	-0.06771488	0.8923372799999997
0.6354736	-0.05004928	0.81343744
0.7130265600000001	-0.04876095999999999	0.7498412800000002
0.80223296	-0.04823391999999999	0.6525145600000002
0.8614761599999998	-0.048292480000000006	0.5735171200000001
0.9259507200000001	-0.046789439999999995	0.45503072000000006
0.9780886400000002	-0.04606720000000001	0.3273894399999999
0.9995801599999997	-0.044505600000000006	0.2432191999999999
1.0208374399999998	-0.041479999999999996	0.03587776
0.013605440000000003	-0.05809152	1.02653728
-0.024712319999999996	-0.05836480000000001	1.0244095999999998
-0.05514399999999999	-0.07253632	1.0219695999999998
-0.15619904	-0.05785727999999999	1.0089888
-0.3520432	-0.05770112000000001	0.9542742399999997
-0.47187647999999993	-0.05327007999999999	0.89553856
-0.5878643199999999	-0.05151328	0.8214796799999999
-0.6636214399999999	-0.050361600000000006	0.7552288
-0.7390857599999999	-0.04866336000000002	0.6808966399999999
-0.8073472000000002	-0.04589151999999999	0.5857171200000001
-0.88121088	-0.04360768	0.4571583999999999
-0.9293081599999999	-0.04015264000000001	0.32943904
-0.94781312	-0.0391376	0.24899711999999993
-0.9677235199999998	-0.03390624000000001	0.06732448
0.03252032	0.0034355199999999996	-0.8571232000000001
0.08050048	-0.018348800000000002	-0.9330364799999998
0.28829088	0.00486048	-0.90209728
0.23849535999999993	-0.02129632	-0.9145119999999999
0.3957484800000001	-0.01788032	-0.8649897599999997
0.5008051199999999	0.04091392	-0.8174000000000001
0.6670374399999999	-0.020300799999999997	-0.7138073599999999
0.7217129600000001	-0.032188480000000005	-0.6626649600000001
0.8316300799999997	-0.034394240000000006	-0.5400208000000001
0.88091808	-0.03482368	-0.46666464000000013
0.9296790400000002	-0.03726368	-0.37076287999999996
0.9840812799999997	-0.039313280000000006	-0.2309216
1.006256	-0.039957440000000004	-0.13794783999999996
